x,y,z
1.912689185701310635e-03,-4.855590760707855225e-01,-1.022796630859375000e-01
2.739639393985271454e-02,-5.081115961074829102e-01,-8.660659939050674438e-02
-3.471374511718750000e-03,-4.730567932128906250e-01,-5.555954203009605408e-02
1.513290405273437500e-02,-4.779617488384246826e-01,-2.594833448529243469e-02
-2.394866896793246269e-03,-4.821495115756988525e-01,-5.346603319048881531e-02
-6.599426269531250000e-04,-4.591781795024871826e-01,-4.472351167351007462e-03
1.912689185701310635e-03,-4.969253540039062500e-01,-6.088333204388618469e-02
1.912689185701310635e-03,-4.715614318847656250e-01,-5.741424486041069031e-02
3.302001953125000000e-02,-4.865165650844573975e-01,-7.410430908203125000e-02
-3.206558153033256531e-02,-4.885505735874176025e-01,-2.786254882812500000e-02
-3.631286695599555969e-02,-5.302452445030212402e-01,-3.761367872357368469e-02
6.817627232521772385e-03,-4.369255006313323975e-01,1.389236468821763992e-02
2.189331129193305969e-02,-4.985404908657073975e-01,-6.010589748620986938e-02
3.826904343441128731e-03,-4.927375912666320801e-01,-1.619796827435493469e-02
2.989196917042136192e-03,-4.314216673374176025e-01,9.525299072265625000e-03
-2.812957856804132462e-03,-4.885505735874176025e-01,-9.013595432043075562e-02
-1.782836951315402985e-02,-4.651008546352386475e-01,-5.950775370001792908e-02
-4.749908670783042908e-02,-4.677329957485198975e-01,-3.910904005169868469e-02
5.860900972038507462e-03,-4.961471557617187500e-01,-7.093353569507598877e-02
-2.932739211246371269e-03,-4.917801022529602051e-01,-1.212997455149888992e-02
2.032470656558871269e-03,-4.588790833950042725e-01,1.383285503834486008e-02
6.561279296875000000e-04,-4.793975949287414551e-01,-2.475204505026340485e-02
6.398773286491632462e-03,-4.962074458599090576e-01,-3.946762159466743469e-02
2.690124558284878731e-03,-5.058380365371704102e-01,-6.519088894128799438e-02
-1.268386840820312500e-02,-4.899261593818664551e-01,-1.398391742259263992e-02
-5.505371373146772385e-03,-4.445221126079559326e-01,-2.558898879215121269e-03
-6.599426269531250000e-04,-4.652801454067230225e-01,-7.643127348273992538e-03
-1.525878928987367544e-06,-4.994377195835113525e-01,-5.220947414636611938e-02
1.244125422090291977e-02,-4.756889343261718750e-01,-6.734390556812286377e-02
1.579132117331027985e-02,-4.506240785121917725e-01,9.859848022460937500e-02
-3.290329128503799438e-02,-4.552299678325653076e-01,3.070220910012722015e-02
-5.958328396081924438e-02,-4.956687986850738525e-01,-1.247718855738639832e-01
-1.675186119973659515e-02,-4.972839355468750000e-01,-4.102325439453125000e-02
-3.074951283633708954e-02,-5.093674063682556152e-01,-5.400466918945312500e-02
3.499374538660049438e-02,-4.612724483013153076e-01,-9.934844821691513062e-02
2.380371151957660913e-04,-4.715614318847656250e-01,2.759170532226562500e-02
-1.497650169767439365e-03,-4.620498716831207275e-01,-1.793289184570312500e-02
-1.310195960104465485e-02,-5.037445425987243652e-01,-3.869018703699111938e-02
-8.257294073700904846e-03,-4.834655821323394775e-01,-7.302703708410263062e-02
7.116699125617742538e-03,-4.700660705566406250e-01,-7.104492280632257462e-03
-1.836700551211833954e-02,-4.797569215297698975e-01,-3.695526346564292908e-02
6.996918004006147385e-03,-4.860977232456207275e-01,-4.012603685259819031e-02
-2.813720842823386192e-03,-4.823288023471832275e-01,-5.902938917279243469e-02
2.314910851418972015e-02,-4.823288023471832275e-01,-7.506103813648223877e-02
-6.462097167968750000e-03,-5.024284720420837402e-01,-2.415390126407146454e-02
1.777649013092741370e-04,-4.829269349575042725e-01,-9.605865925550460815e-02
9.449767880141735077e-03,-4.743728637695312500e-01,-1.063461322337388992e-02
-1.483688410371541977e-02,-5.097862482070922852e-01,-4.485168680548667908e-02
1.100540161132812500e-02,-4.889091551303863525e-01,-7.697524875402450562e-02
1.088562048971652985e-02,-4.984207153320312500e-01,-6.758346408605575562e-02
1.543197687715291977e-02,-4.940536618232727051e-01,-3.635711595416069031e-02
