x,y,z
-6.880951113998889923e-03,-4.812522828578948975e-01,-7.853088527917861938e-02
-1.208572369068861008e-02,-4.780815243721008301e-01,-4.760360717773437500e-02
-2.155303955078125000e-03,-4.959083497524261475e-01,-8.349609375000000000e-02
-8.077240549027919769e-03,-4.892677366733551025e-01,-7.320709526538848877e-02
-2.973251417279243469e-02,-4.983009397983551025e-01,-6.872024387121200562e-02
-9.590149275027215481e-04,-4.844825863838195801e-01,-3.982696682214736938e-02
-1.370086707174777985e-02,-4.790390133857727051e-01,-3.163146972656250000e-02
-2.117843739688396454e-02,-4.821495115756988525e-01,-3.904876857995986938e-02
-2.201538160443305969e-02,-4.758087098598480225e-01,-1.769332960247993469e-02
-2.704086340963840485e-02,-4.585800170898437500e-01,-3.312683105468750000e-02
-8.197021670639514923e-03,-4.819099605083465576e-01,-7.530059665441513062e-02
-8.197021670639514923e-03,-4.837043881416320801e-01,-5.107345804572105408e-02
-1.094894390553236008e-02,-4.898063838481903076e-01,-3.360519558191299438e-02
-5.624389741569757462e-03,-4.872940182685852051e-01,-7.781296223402023315e-02
4.173278866801410913e-04,-4.799957275390625000e-01,-2.893981896340847015e-02
-3.912429884076118469e-02,-4.797569215297698975e-01,-1.954727247357368469e-02
-2.560501173138618469e-02,-4.831062257289886475e-01,-2.965698204934597015e-02
-1.286315917968750000e-02,-4.852004945278167725e-01,-3.821182250976562500e-02
-2.841644361615180969e-02,-4.799362123012542725e-01,-2.415390126407146454e-02
-3.188629075884819031e-02,-4.768852293491363525e-01,-3.857040405273437500e-02
-1.005172729492187500e-02,-4.684501588344573975e-01,-4.592895507812500000e-02
-2.931365929543972015e-02,-4.835250973701477051e-01,-3.420410305261611938e-02
-1.064987201243638992e-02,-4.939941465854644775e-01,-5.849075317382812500e-02
-1.728973351418972015e-02,-4.901657104492187500e-01,-7.835159450769424438e-02
-1.070938166230916977e-02,-4.684509336948394775e-01,-4.000625759363174438e-02
-1.848602294921875000e-02,-5.011124014854431152e-01,-5.843124538660049438e-02
1.070632971823215485e-02,-4.680915772914886475e-01,-4.221954569220542908e-02
-1.627273671329021454e-02,-4.817901551723480225e-01,-1.404418982565402985e-02
-1.346130389720201492e-02,-4.872345030307769775e-01,-4.287719726562500000e-02
-1.417922973632812500e-02,-4.486496150493621826e-01,-5.010986234992742538e-03
5.142975132912397385e-03,-4.674934446811676025e-01,-4.150161892175674438e-02
-1.047058124095201492e-02,-4.955490231513977051e-01,-3.276824951171875000e-02
-6.043243687599897385e-03,-4.976425170898437500e-01,-3.611831739544868469e-02
-1.262359600514173508e-02,-4.958488643169403076e-01,-4.778289794921875000e-02
-6.163024809211492538e-03,-5.061973929405212402e-01,-3.270797803997993469e-02
-3.948288038372993469e-02,-4.995567500591278076e-01,-4.113769624382257462e-03
-3.703079372644424438e-02,-4.957283139228820801e-01,-1.619796827435493469e-02
-2.129821851849555969e-02,-4.734153747558593750e-01,-9.450302273035049438e-02
1.932067982852458954e-02,-4.217308163642883301e-01,2.328415028750896454e-02
1.792907714843750000e-03,-4.478721618652343750e-01,-3.827133402228355408e-02
3.098602406680583954e-02,-4.974037110805511475e-01,-2.092361450195312500e-02
-8.488693088293075562e-02,-5.012916922569274902e-01,-9.785308688879013062e-02
-2.177658118307590485e-02,-4.994972348213195801e-01,-8.420563302934169769e-03
-3.242416307330131531e-02,-4.725784361362457275e-01,-3.874969435855746269e-03
-6.113815307617187500e-02,-4.563667476177215576e-01,-1.524047832936048508e-02
-2.955322340130805969e-02,-4.783805906772613525e-01,-2.792282216250896454e-02
1.190261822193861008e-02,-4.710822999477386475e-01,-3.581924363970756531e-02
-1.711044274270534515e-02,-4.728775024414062500e-01,-5.843124538660049438e-02
1.932067982852458954e-02,-4.430267512798309326e-01,-3.049468994140625000e-02
-1.256408728659152985e-02,-4.761672914028167725e-01,-4.126281663775444031e-02
2.989196917042136192e-03,-4.875930845737457275e-01,-3.516082838177680969e-02
1.064605731517076492e-02,-4.993179440498352051e-01,-8.600845187902450562e-02
-7.180023472756147385e-03,-4.795768857002258301e-01,-4.168090969324111938e-02
-1.256408728659152985e-02,-5.158882141113281250e-01,-6.692581623792648315e-02
-1.064987201243638992e-02,-5.140334963798522949e-01,-2.481155470013618469e-02
2.111587487161159515e-02,-5.127777457237243652e-01,-4.951782152056694031e-02
-1.856231712736189365e-03,-5.110427737236022949e-01,-2.564926259219646454e-02
-2.482757531106472015e-02,-4.962074458599090576e-01,-8.684616535902023315e-02
