x,y,z
2.929687500000000000e-03,-4.562469422817230225e-01,-7.105331867933273315e-02
1.567154005169868469e-02,-4.722793698310852051e-01,-8.391418308019638062e-02
1.662826538085937500e-02,-4.826873838901519775e-01,-9.133224934339523315e-02
3.666839748620986938e-02,-4.869346618652343750e-01,-7.882995903491973877e-02
1.268005371093750000e-02,-4.838844239711761475e-01,-8.582840114831924438e-02
-5.625152494758367538e-03,-4.697067439556121826e-01,-9.264831990003585815e-02
-2.394866896793246269e-03,-4.706039428710937500e-01,-8.080368489027023315e-02
5.322265904396772385e-03,-4.746719300746917725e-01,-8.684616535902023315e-02
1.794509962201118469e-02,-4.661773741245269775e-01,-7.667618244886398315e-02
2.141418494284152985e-02,-4.684501588344573975e-01,-6.991653889417648315e-02
3.391723707318305969e-02,-4.581016600131988525e-01,-5.561904981732368469e-02
4.259109497070312500e-02,-4.713821411132812500e-01,-7.547988742589950562e-02
3.636932373046875000e-02,-4.843032956123352051e-01,-9.097366780042648315e-02
8.013916201889514923e-03,-4.799362123012542725e-01,-8.810196071863174438e-02
1.417617779225111008e-02,-4.754493832588195801e-01,-7.751388847827911377e-02
3.367767482995986938e-02,-4.907035827636718750e-01,-8.319701999425888062e-02
-5.102844163775444031e-02,-5.024887323379516602e-01,-4.556960985064506531e-02
6.903152912855148315e-02,-4.241836667060852051e-01,-1.743629425764083862e-01
2.027900665998458862e-01,-4.830467402935028076e-01,-6.776275485754013062e-02
-7.980193942785263062e-02,-5.244423151016235352e-01,6.713867187500000000e-04
-8.159714192152023315e-02,-4.198165833950042725e-01,-8.768310397863388062e-02
9.194260090589523315e-02,-4.776031672954559326e-01,-4.556960985064506531e-02
-6.197586283087730408e-02,-5.011124014854431152e-01,7.316589471884071827e-04
-1.576286405324935913e-01,-4.627678096294403076e-01,-1.214218139648437500e-01
3.648910671472549438e-02,-4.978225827217102051e-01,-1.412826627492904663e-01
-2.010116539895534515e-02,-5.081115961074829102e-01,-1.583862304687500000e-02
-1.160736102610826492e-02,-3.900260925292968750e-01,-1.297370940446853638e-01
3.051429688930511475e-01,-4.043823182582855225e-01,-5.222198367118835449e-01
9.888229519128799438e-02,-5.198959708213806152e-01,3.332145810127258301e-01
