x,y,z
-3.948364406824111938e-02,-4.676727354526519775e-01,-4.048461839556694031e-02
3.553238138556480408e-02,-4.622291624546051025e-01,-7.488174736499786377e-02
6.398773286491632462e-03,-4.874733090400695801e-01,-1.098770126700401306e-01
2.091980073601007462e-03,-5.003944635391235352e-01,-1.008438095450401306e-01
-3.170624002814292908e-02,-5.119400024414062500e-01,-9.378509968519210815e-02
8.493042550981044769e-03,-4.741333127021789551e-01,-3.336639329791069031e-02
-1.226501446217298508e-02,-4.843025207519531250e-01,-5.711517482995986938e-02
-6.581878755241632462e-03,-5.130172967910766602e-01,-8.044510334730148315e-02
3.696746751666069031e-02,-4.828079342842102051e-01,-6.094360351562500000e-02
-5.863952916115522385e-03,-4.685104489326477051e-01,-4.425353929400444031e-02
-1.154708862304687500e-02,-4.694076478481292725e-01,-6.291732937097549438e-02
-9.572601877152919769e-03,-4.609726071357727051e-01,-4.455261304974555969e-02
-5.684662144631147385e-03,-4.929771423339843750e-01,-8.511123806238174438e-02
5.621337797492742538e-03,-4.766456782817840576e-01,-7.207031548023223877e-02
-1.856231712736189365e-03,-4.696472287178039551e-01,-8.744430541992187500e-02
2.809906145557761192e-03,-4.669547975063323975e-01,-2.630691602826118469e-02
-6.103515625000000000e-05,-4.465560913085937500e-01,-2.792282216250896454e-02
-1.699066162109375000e-02,-4.784408509731292725e-01,-6.136245653033256531e-02
-1.776809804141521454e-02,-4.817901551723480225e-01,-3.635711595416069031e-02
1.082611083984375000e-02,-5.015907287597656250e-01,-8.295746147632598877e-02
-1.716995239257812500e-02,-4.539138972759246826e-01,-7.972717285156250000e-02
4.365539643913507462e-03,-4.866958558559417725e-01,2.017364464700222015e-02
2.372741728322580457e-04,-4.847816526889801025e-01,-1.067657470703125000e-01
-4.203796561341732740e-04,-5.072143673896789551e-01,-3.857040405273437500e-02
3.846359252929687500e-02,-4.985404908657073975e-01,-1.362533587962388992e-02
-4.217529296875000000e-02,-4.469154477119445801e-01,-2.630767785012722015e-02
-8.496093563735485077e-03,-4.787399470806121826e-01,-7.356567680835723877e-02
-1.328201312571763992e-02,-4.986595213413238525e-01,-9.994659572839736938e-02
-1.675186119973659515e-02,-5.352706909179687500e-01,-7.165145874023437500e-02
-2.626266516745090485e-02,-4.658187925815582275e-01,-2.858047559857368469e-02
-9.692382998764514923e-03,-4.703651368618011475e-01,-2.857971237972378731e-03
7.236480712890625000e-03,-4.627670347690582275e-01,-3.324661403894424438e-02
-1.872558705508708954e-02,-4.916008114814758301e-01,-6.889953464269638062e-02
7.834625430405139923e-03,-4.783210754394531250e-01,-5.203018337488174438e-02
3.864288330078125000e-02,-4.991981685161590576e-01,-1.116714477539062500e-01
1.015472458675503731e-03,-4.946517944335937500e-01,-6.357574462890625000e-02
-2.315216138958930969e-02,-5.030868649482727051e-01,-5.328674241900444031e-02
1.178283710032701492e-02,-5.087097287178039551e-01,-9.145202487707138062e-02
3.062667883932590485e-02,-5.055389404296875000e-01,-1.180122420191764832e-01
2.386703528463840485e-02,-4.502647519111633301e-01,-1.404418982565402985e-02
-7.525634765625000000e-02,-3.955894410610198975e-01,9.088134765625000000e-02
6.454544514417648315e-02,-4.678520262241363525e-01,-7.900924980640411377e-02
