x,y,z
2.021789550781250000e-02,-4.409332275390625000e-01,3.692321851849555969e-02
1.824417151510715485e-02,-4.539146423339843750e-01,-6.327667087316513062e-02
2.021789550781250000e-02,-4.598365724086761475e-01,-7.655639946460723877e-02
4.815445095300674438e-02,-5.373039245605468750e-01,-1.379325836896896362e-01
-8.137512020766735077e-03,-4.962074458599090576e-01,-1.018005385994911194e-01
-8.596420288085937500e-02,-4.597167968750000000e-01,1.091270446777343750e-01
8.637924492359161377e-02,-4.316604733467102051e-01,4.380264505743980408e-02
-1.197029128670692444e-01,-4.844230711460113525e-01,1.666145324707031250e-01
1.021125838160514832e-01,-4.750908017158508301e-01,-3.004646301269531250e-01
-1.070205718278884888e-01,-4.653999507427215576e-01,-1.075363159179687500e-02
-3.770446870476007462e-03,-5.248611569404602051e-01,-1.323692351579666138e-01
3.020782582461833954e-02,-5.029067993164062500e-01,-9.019546955823898315e-02
4.604339599609375000e-03,-4.981216490268707275e-01,7.018356770277023315e-02
8.296966552734375000e-02,-5.274932980537414551e-01,-2.875976637005805969e-02
-1.112823467701673508e-02,-5.006340146064758301e-01,-9.498138725757598877e-02
1.182556152343750000e-04,-5.592582821846008301e-01,-8.325653523206710815e-02
4.485321231186389923e-03,-4.378822445869445801e-01,9.824371896684169769e-03
5.910110473632812500e-02,-4.121597409248352051e-01,-8.259811252355575562e-02
3.108978271484375000e-03,-4.703048765659332275e-01,-1.466659605503082275e-01
4.065704531967639923e-03,-4.484703242778778076e-01,-1.281814575195312500e-01
-7.860565185546875000e-02,-5.014114379882812500e-01,-1.080818176269531250e-01
5.437545850872993469e-02,-4.789787232875823975e-01,-7.189102470874786377e-02
6.430587917566299438e-02,-5.288688540458679199e-01,-1.067657470703125000e-01
3.218231350183486938e-02,-3.887100219726562500e-01,2.950592152774333954e-02
6.939011067152023315e-02,-4.431465268135070801e-01,-1.595840416848659515e-02
6.550216674804687500e-02,-4.709632992744445801e-01,-1.995475739240646362e-01
2.809906145557761192e-03,-5.212723016738891602e-01,-7.446289062500000000e-02
-2.345123328268527985e-02,-5.108039975166320801e-01,-1.391883939504623413e-01
-1.082916278392076492e-02,-4.479324519634246826e-01,4.517822340130805969e-02
-8.137512020766735077e-03,-4.820297360420227051e-01,-3.366546705365180969e-02
-9.632873348891735077e-03,-5.063766837120056152e-01,-1.085609421133995056e-01
4.253082349896430969e-02,-4.894470274448394775e-01,-1.553955115377902985e-02
2.117462269961833954e-02,-4.928573668003082275e-01,-3.258895874023437500e-02
-2.633667085319757462e-03,-5.172042846679687500e-01,-8.188018947839736938e-02
1.716690137982368469e-02,-4.887298643589019775e-01,-3.988647460937500000e-02
-1.986236684024333954e-02,-4.726379513740539551e-01,-6.877975910902023315e-02
-1.782836951315402985e-02,-4.807136654853820801e-01,-4.114303737878799438e-02
7.176971528679132462e-03,-4.460777342319488525e-01,-7.117309421300888062e-02
-1.259239166975021362e-01,-4.906440675258636475e-01,-7.171173393726348877e-02
-4.498672485351562500e-02,-4.527771174907684326e-01,4.846877977252006531e-02
1.322021484375000000e-01,-4.160476624965667725e-01,7.252502720803022385e-03
7.351837307214736938e-02,-4.618705809116363525e-01,-7.518082112073898315e-02
3.702774271368980408e-02,-4.670746028423309326e-01,-6.842117756605148315e-02
5.860900972038507462e-03,-5.005142092704772949e-01,-1.264473050832748413e-01
-3.996200487017631531e-02,-5.201957821846008301e-01,-6.453247368335723877e-02
1.728668250143527985e-02,-5.092483758926391602e-01,-2.618789672851562500e-02
4.006195347756147385e-03,-4.753898680210113525e-01,7.312011905014514923e-03
-2.321243286132812500e-02,-4.436248838901519775e-01,-8.493118733167648315e-02
-3.254394605755805969e-02,-4.311226010322570801e-01,-7.248840481042861938e-02
-7.693099975585937500e-02,-3.932563960552215576e-01,-8.810196071863174438e-02
