x,y,z
-2.817687951028347015e-02,-4.456588923931121826e-01,-1.105346679687500000e-01
-2.303238026797771454e-02,-4.624679684638977051e-01,-8.618774265050888062e-02
-1.447830256074666977e-02,-4.756889343261718750e-01,-1.007240340113639832e-01
-1.962280273437500000e-02,-4.945922791957855225e-01,-7.793273776769638062e-02
-1.615295372903347015e-02,-4.732955992221832275e-01,-9.976196102797985077e-03
-2.500686608254909515e-02,-4.494872987270355225e-01,-7.972717285156250000e-02
-2.656173706054687500e-02,-4.001358151435852051e-01,-7.207031548023223877e-02
-6.442870944738388062e-02,-5.036849975585937500e-01,-1.708938628435134888e-01
-1.226501446217298508e-02,-5.577629208564758301e-01,-1.716117858886718750e-01
-1.842651329934597015e-02,-4.787994325160980225e-01,-9.743423759937286377e-02
-1.262359600514173508e-02,-4.712623655796051025e-01,-9.210968017578125000e-02
-1.483688410371541977e-02,-4.716209471225738525e-01,1.999359205365180969e-02
-4.667663481086492538e-03,-5.006340146064758301e-01,-1.599464416503906250e-01
-1.890487782657146454e-02,-4.765266478061676025e-01,-1.259086579084396362e-01
-1.669158972799777985e-02,-4.733558595180511475e-01,-1.132865920662879944e-01
-8.676148019731044769e-03,-4.514015316963195801e-01,-8.983688801527023315e-02
1.777649013092741370e-04,-4.730567932128906250e-01,-1.068855300545692444e-01
1.254272530786693096e-03,-4.591781795024871826e-01,-1.317710876464843750e-01
-3.511657938361167908e-02,-4.678520262241363525e-01,-1.530670225620269775e-01
7.595825474709272385e-03,-4.766456782817840576e-01,-1.753204315900802612e-01
-1.106872595846652985e-02,-4.670746028423309326e-01,-1.432563811540603638e-01
-1.956329308450222015e-02,-4.730567932128906250e-01,-1.486404389142990112e-01
-1.723022572696208954e-02,-4.662971496582031250e-01,-1.600662320852279663e-01
-8.974457159638404846e-03,-4.649810791015625000e-01,-1.495979279279708862e-01
-3.254394605755805969e-02,-4.490684568881988525e-01,-1.558792144060134888e-01
-4.547882359474897385e-03,-4.702453613281250000e-01,-1.444526761770248413e-01
-3.471374511718750000e-03,-4.422492980957031250e-01,-1.045524626970291138e-01
9.809113107621669769e-03,-4.780815243721008301e-01,-1.499565094709396362e-01
-6.581878755241632462e-03,-4.527176022529602051e-01,-1.116111800074577332e-01
-1.011123694479465485e-02,-4.728775024414062500e-01,-1.314720213413238525e-01
1.852417015470564365e-03,-4.668953120708465576e-01,-7.314682006835937500e-02
-1.172637939453125000e-02,-4.499664306640625000e-01,-8.816223591566085815e-02
8.552551269531250000e-03,-4.539138972759246826e-01,-7.613831013441085815e-02
1.088562048971652985e-02,-4.655792415142059326e-01,-9.701538085937500000e-02
1.746597327291965485e-02,-4.488296508789062500e-01,-1.099365279078483582e-01
-1.405944861471652985e-02,-4.555297791957855225e-01,-3.629760816693305969e-02
-3.530883928760886192e-03,-4.583404660224914551e-01,-4.221954569220542908e-02
1.650924794375896454e-02,-4.695274531841278076e-01,-8.122253417968750000e-02
