x,y,z
-8.016128838062286377e-02,-4.517005980014801025e-01,-1.568954437971115112e-01
1.788482628762722015e-02,-5.209129452705383301e-01,-2.618408296257257462e-03
-6.341171264648437500e-02,-4.186203181743621826e-01,-6.489197015762329102e-01
-7.052993774414062500e-02,-5.190590023994445801e-01,1.742172241210937500e-02
-2.063980139791965485e-02,-5.128372311592102051e-01,-1.636558622121810913e-01
3.840332105755805969e-02,-4.403350949287414551e-01,-2.819809019565582275e-01
-4.570465162396430969e-02,-4.586395323276519775e-01,7.132721133530139923e-03
4.731674119830131531e-02,-4.402748048305511475e-01,-1.381118744611740112e-01
-1.711044274270534515e-02,-4.411720335483551025e-01,-1.781921386718750000e-01
-1.932373084127902985e-02,-4.625282287597656250e-01,-1.046127304434776306e-01
-3.679123148322105408e-02,-4.840637147426605225e-01,-1.170555129647254944e-01
-9.513092227280139923e-03,-4.811325073242187500e-01,-1.425392180681228638e-01
-1.405944861471652985e-02,-4.799957275390625000e-01,-1.595878601074218750e-01
-1.800766028463840485e-02,-4.829872250556945801e-01,-1.351211518049240112e-01
1.106491126120090485e-02,-4.531967341899871826e-01,-1.562377959489822388e-01
-3.829956054687500000e-03,-4.558883607387542725e-01,-1.457092314958572388e-01
1.447525061666965485e-02,-4.721595942974090576e-01,-1.480423063039779663e-01
-2.297287061810493469e-02,-4.630065858364105225e-01,-1.719703674316406250e-01
-2.710037305951118469e-02,-4.762268066406250000e-01,-1.450508087873458862e-01
-1.782836951315402985e-02,-4.932762086391448975e-01,-1.644928008317947388e-01
-2.514648484066128731e-03,-4.642631709575653076e-01,-1.148422285914421082e-01
5.442047026008367538e-03,-4.792778193950653076e-01,-1.558784544467926025e-01
1.792907714843750000e-03,-4.631263911724090576e-01,-9.797210991382598877e-02
-5.326080601662397385e-03,-4.715606868267059326e-01,-1.367958039045333862e-01
-3.411865327507257462e-03,-4.369850158691406250e-01,-1.251907348632812500e-01
4.604339599609375000e-03,-4.562469422817230225e-01,-1.358985900878906250e-01
1.673126243986189365e-03,-4.557685852050781250e-01,-1.659286469221115112e-01
-1.238479651510715485e-02,-4.577423036098480225e-01,-1.223190352320671082e-01
1.733398414216935635e-03,-4.557090699672698975e-01,-1.385307312011718750e-01
3.288269042968750000e-03,-4.664161801338195801e-01,-1.554595977067947388e-01
4.006195347756147385e-03,-4.600753784179687500e-01,-1.199859604239463806e-01
-2.394866896793246269e-03,-4.682708680629730225e-01,-1.327278167009353638e-01
-3.172302385792136192e-03,-4.659378230571746826e-01,-1.291389465332031250e-01
2.372741728322580457e-04,-4.730567932128906250e-01,-1.181320175528526306e-01
1.106491126120090485e-02,-4.634857177734375000e-01,-1.183113083243370056e-01
1.208190899342298508e-02,-4.703048765659332275e-01,-1.582717895507812500e-01
-8.017730899155139923e-03,-4.680915772914886475e-01,-1.031173691153526306e-01
-2.608337439596652985e-02,-4.623489379882812500e-01,-7.637710869312286377e-02
-7.360076997429132462e-03,-4.756286740303039551e-01,-1.193283125758171082e-01
8.361816289834678173e-04,-4.632461667060852051e-01,-1.120903044939041138e-01
-1.796722412109375000e-03,-4.668953120708465576e-01,-1.038345322012901306e-01
-1.142730750143527985e-02,-4.651008546352386475e-01,-1.026382446289062500e-01
-4.368591587990522385e-03,-4.601951539516448975e-01,-9.922867268323898315e-02
-4.129028413444757462e-03,-4.640838801860809326e-01,-1.418212950229644775e-01
4.903411958366632462e-03,-4.868156611919403076e-01,-1.571945250034332275e-01
2.809906145557761192e-03,-4.767059385776519775e-01,-1.194480881094932556e-01
4.903411958366632462e-03,-4.584602415561676025e-01,-1.502555906772613525e-01
2.450561616569757462e-03,-4.756294190883636475e-01,-1.381118744611740112e-01
5.363464588299393654e-04,-4.683311581611633301e-01,-1.353599578142166138e-01
-1.651229895651340485e-02,-4.491287171840667725e-01,-2.333465665578842163e-01
2.285003662109375000e-02,-4.737152159214019775e-01,-1.144828796386718750e-01
