x,y,z
1.015472458675503731e-03,-4.754493832588195801e-01,-9.228897094726562500e-02
-8.376312442123889923e-03,-4.816711544990539551e-01,-5.675582960247993469e-02
1.836319081485271454e-02,-4.825088679790496826e-01,-8.211975544691085815e-02
2.975463867187500000e-04,-4.719200134277343750e-01,-6.028518825769424438e-02
-2.753448439761996269e-03,-4.712623655796051025e-01,-3.210983425378799438e-02
-4.488372709602117538e-03,-4.928573668003082275e-01,-6.208038330078125000e-02
2.331543015316128731e-03,-4.966262876987457275e-01,-9.252929687500000000e-02
-5.744171328842639923e-03,-4.873535335063934326e-01,-7.207031548023223877e-02
-1.926422119140625000e-02,-4.824485778808593750e-01,-4.921875149011611938e-02
-2.739944495260715485e-02,-4.862167537212371826e-01,-9.976730495691299438e-02
-1.172637939453125000e-02,-4.665367305278778076e-01,-7.763367146253585815e-02
-5.027008242905139923e-03,-4.616310298442840576e-01,-7.416381686925888062e-02
-2.753448439761996269e-03,-4.741333127021789551e-01,-7.685547322034835815e-02
-7.838440127670764923e-03,-4.650405943393707275e-01,-1.178329512476921082e-01
-1.561508234590291977e-02,-4.715011715888977051e-01,-9.988708794116973877e-02
1.673126243986189365e-03,-4.755691587924957275e-01,-9.498138725757598877e-02
-8.914947509765625000e-03,-4.743126034736633301e-01,-1.156196594238281250e-01
5.800628568977117538e-03,-4.680915772914886475e-01,-1.421196013689041138e-01
-4.803771898150444031e-02,-4.523590207099914551e-01,-1.573745757341384888e-01
-1.399993896484375000e-02,-4.648613035678863525e-01,-1.628181487321853638e-01
-2.674102783203125000e-02,-4.498466551303863525e-01,-1.967361420392990112e-01
1.459426898509263992e-02,-4.515815675258636475e-01,-1.646125763654708862e-01
-2.883529663085937500e-02,-4.537346065044403076e-01,-1.609634459018707275e-01
-2.219543419778347015e-02,-4.240036010742187500e-01,-1.941040009260177612e-01
-2.052002027630805969e-02,-4.686302244663238525e-01,-1.674842834472656250e-01
-2.572479285299777985e-02,-4.633056819438934326e-01,-1.926086395978927612e-01
-2.095031784847378731e-03,-4.577423036098480225e-01,-1.241142302751541138e-01
-1.005172729492187500e-02,-4.600753784179687500e-01,-1.193885803222656250e-01
-2.334594726562500000e-03,-4.637847840785980225e-01,-1.128074675798416138e-01
6.099700927734375000e-03,-4.724586606025695801e-01,-1.554595977067947388e-01
2.482376061379909515e-02,-4.731163084506988525e-01,-1.113723739981651306e-01
