x,y,z
1.782455481588840485e-02,-5.000358819961547852e-01,-1.327880918979644775e-01
2.151489257812500000e-03,-4.826881587505340576e-01,-8.594894409179687500e-02
2.975463867187500000e-04,-4.110229611396789551e-01,-8.206024020910263062e-02
3.348541213199496269e-03,-4.118598997592926025e-01,-8.666610717773437500e-02
4.604339599609375000e-03,-4.113220274448394775e-01,-1.314720213413238525e-01
-9.214020334184169769e-03,-4.723991453647613525e-01,-1.324295103549957275e-01
-7.060241885483264923e-03,-5.032058954238891602e-01,-1.546821594238281250e-01
7.535553071647882462e-03,-5.012924075126647949e-01,-1.074241623282432556e-01
-3.292083740234375000e-03,-5.061370730400085449e-01,-9.402389824390411377e-02
3.049469087272882462e-03,-4.954299926757812500e-01,-7.338638603687286377e-02
9.868621826171875000e-03,-4.420700073242187500e-01,-9.617767482995986938e-02
6.219482515007257462e-03,-4.652198851108551025e-01,-8.122253417968750000e-02
-1.441879291087388992e-02,-4.490684568881988525e-01,-1.184905990958213806e-01
-1.681137084960937500e-02,-4.789192378520965576e-01,-1.147216781973838806e-01
4.185486119240522385e-03,-4.731765687465667725e-01,-1.129272505640983582e-01
-3.774872049689292908e-02,-4.954299926757812500e-01,-1.539642363786697388e-01
-1.998214796185493469e-02,-5.465164184570312500e-01,-2.382514923810958862e-01
3.361816331744194031e-02,-4.901657104492187500e-01,-1.929077208042144775e-01
4.253082349896430969e-02,-4.648613035678863525e-01,-1.435554474592208862e-01
-1.274337805807590485e-02,-4.168853759765625000e-01,-1.296775788068771362e-01
-4.073944315314292908e-02,-4.018104672431945801e-01,-9.175109863281250000e-02
-2.979278564453125000e-02,-4.297470152378082275e-01,-1.477432250976562500e-01
-3.709030151367187500e-02,-4.588790833950042725e-01,-1.639541685581207275e-01
3.278045728802680969e-02,-5.017707943916320801e-01,-1.634757965803146362e-01
3.553238138556480408e-02,-4.399757385253906250e-01,-1.261474639177322388e-01
3.169250441715121269e-03,-4.399162232875823975e-01,-1.082016006112098694e-01
-4.522628709673881531e-02,-4.168258607387542725e-01,-1.424186676740646362e-01
-1.405944861471652985e-02,-4.408729672431945801e-01,-1.099365279078483582e-01
1.363754272460937500e-02,-4.825683534145355225e-01,-1.417610198259353638e-01
-5.804443266242742538e-03,-4.589988887310028076e-01,-1.480423063039779663e-01
-1.190643291920423508e-02,-4.673141539096832275e-01,-1.172348037362098694e-01
5.621337797492742538e-03,-4.760482907295227051e-01,-1.187896728515625000e-01
4.484558012336492538e-03,-4.978225827217102051e-01,-1.246528625488281250e-01
-5.086517427116632462e-03,-4.713218808174133301e-01,-1.153205856680870056e-01
4.365539643913507462e-03,-4.426078796386718750e-01,-5.424347147345542908e-02
